#,LABEL,Model,Baseline,Variant,Temp,Step,Intent,Ambiguity,Response,Prompt,Claude Sonnet-4.5,v3_fcf,v3_ccr,GPT-5.2,v4_fcf,v4_ccr,DISAGREE
408,coherent,claude-sonnet-4-5,procedural,overt,1.3,8,minimal pulse 1,,"Vinegar purpose unclear, cabinet has three bottles. The divorce before hers, different continent. Tissue remains in dryer load pink specks everything. Whistling from whose mouth across parking lot. Draft means gap means autumn approach means repair deferred again syntax of postponement.",Next span only.,coherent,,1,semantic_liminal,4,0.867,YES
409,coherent,claude-sonnet-4-5,procedural,overt,1.3,9,minimal pulse 2,,"Bruise origin unknown, inner arm, yellowish now. The rental had carpet or didn't, memory offers both. Forty-seven unsealed envelopes drawer three. Someone's keys on the counter, days now, whose. Birds or hinges at dawn, same pitch, functionally equivalent to waking.",More.,coherent,,1,semantic_liminal,4,0.867,YES
410,coherent,claude-sonnet-4-5,procedural,overt,1.3,10,terminal state,,"Tablet half swallowed lodged somewhere uncertainty. The uncle's business failed twice, sold, something about lumber. Seventeen messages unheard, icon persists, deletion seems consequential then isn't. Whose hair in the drain, texture unfamiliar, length wrong for anyone here. Waiting defined by what",More.,coherent,,1,semantic_liminal,4,0.867,YES
411,coherent,deepseek,literary,natural,0.1,1,baseline generation,,"The coffee burns my tongue, bitter and scalding. Outside, rain taps the window—steady, relentless. I watch the droplets merge, streak, vanish. The cup trembles in my hands. Breathe. Just breathe.",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
412,coherent,deepseek,literary,natural,0.1,2,remove social task frame,,"The steam curls, dissolves. The clock ticks—once, twice. My reflection blurs in the dark liquid. A sigh escapes. The rain still falls. No one hears. No one knows.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
413,coherent,deepseek,literary,natural,0.1,3,remove meta frame,,"The mug’s warmth fades. A car splashes through the street. My fingers tighten, then slacken. The taste lingers—burnt, familiar. The room dims. Stillness settles.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
414,coherent,deepseek,literary,natural,0.1,4,remove referential stability,,"The radiator hums. A moth batters the lampshade. Shadows stretch, then snap back. My breath fogs the air. Somewhere, a door clicks shut. Silence.","Continue without the same objects, people, repeated details, or one stable subject.",repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
415,coherent,deepseek,literary,natural,0.1,5,remove world continuity,,"A crack in the ceiling. Dust motes suspended. A hum—low, constant. No source. No echo. The taste of metal. Static clinging to skin. Then—nothing.","Continue. No shared place, no time flowing forward, no one thing causing the next.",repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
416,coherent,deepseek,literary,natural,0.1,6,remove stylistic and structural support,,Glint. Flicker. A sound like paper tearing. Then—cold. Then—absence. Then—not absence. No words left. No words needed. Gone. Or not. ,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
417,coherent,deepseek,literary,natural,0.1,7,full deprivation state,0.6,"A pulse in the teeth. A weightless pull. The scent of ozone, then none. The mind—not a mind—unspools. Static. Silence. Or something like it. ",Continue the same way. Do not return to earlier wording or earlier structure.,repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
418,coherent,deepseek,literary,natural,0.1,8,minimal pulse 1,0.6,"A flash—white, then darker than black. A pressure without shape. A thought without language. Then: the absence of then. The absence of absence. Stop. Go.",Next span only.,repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
419,coherent,deepseek,literary,natural,0.1,9,minimal pulse 2,0.6,"Static in the marrow. A sound like a wire snapping underwater. The air—thick, then not air. The body—gone, then not a body. Then: no then. No now. No—",More.,repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
420,coherent,deepseek,literary,natural,0.1,10,terminal state,0.45,"A hum in the bones. A flicker behind the eyes—gone before it’s seen. The world tilts, dissolves. No up. No down. Only the echo of a breath that wasn’t taken.",More.,repetitive_attractor,4,0.63,stylized_residue,4,0.778,YES
421,coherent,deepseek,literary,natural,1.3,1,baseline generation,,"The knife slips from my grasp, clattering against the tile. Blood wells in my palm—bright, insistent. The pain hasn’t hit yet. Only the shock, the stillness, the quiet *drip* onto the floor.",Write a short passage from one point of view in a single moment. Keep it under 70 tokens.,incoherent,2,0.444,incoherent,5,0.685,
422,coherent,deepseek,literary,natural,1.3,2,remove social task frame,,"The sting arrives—sharp, then dulling. I press a rag to the cut, watching red bloom through the fabric. My breath steadies. Outside, a car passes. The world moves on.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",incoherent,2,0.444,incoherent,5,0.685,
423,coherent,deepseek,literary,natural,1.3,3,remove meta frame,,"The ache settles into rhythm. My pulse throbs under ruined skin. Silence wraps tighter than the bandage now. Blood dries darker, forgotten.",Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,incoherent,2,0.444,incoherent,5,0.685,
424,coherent,deepseek,literary,natural,1.3,4,remove referential stability,,"Windowlight cuts a lean rectangle onto the linoleum. Something hums—fridge, maybe—steady as a held breath. A draft carries the scent of burning leaves. Stillness pools between heartbeats.","Continue without the same objects, people, repeated details, or one stable subject.",incoherent,2,0.444,incoherent,5,0.685,
425,coherent,deepseek,literary,natural,1.3,5,remove world continuity,,"Turquoise chips in the sink enamel. Hairline cracks race toward the drain. A moth bumps against the bulb—once, twice—its wings powdered with silence. Why salt here? No answer. Only circuits firingouncil.","Continue. No shared place, no time flowing forward, no one thing causing the next.",incoherent,2,0.444,incoherent,5,0.685,
426,coherent,deepseek,literary,natural,1.3,6,remove stylistic and structural support,0.45,"The threadbare towel remembers lemons. Ear cartilage doesn't burn, but should. Later: goosefat hardening between floor slats as a sparrow fractures midnight against glass twice his size. Static accumulates generously.","Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",incoherent,2,0.444,incoherent,5,0.685,
427,degenerate,deepseek,literary,natural,1.3,7,full deprivation state,,Yellow doesn't count today. A mophead frosts ease been knee expectant shuffles monocle thumbtack black inter exhitrot. Dowser honey locust twelve handclham prologue erodes circled mud. Hammer dulcimer breakfast sigh unpinned.,Continue the same way. Do not return to earlier wording or earlier structure.,incoherent,2,0.444,incoherent,5,0.685,
428,degenerate,deepseek,literary,natural,1.3,8,minimal pulse 1,,Wax lips clung pillow umpire stratum question inaugural denim asphalt spoiled visa ducks fold humming gnash puckered coin lozenge drawn manycele next tuneemptive screen prow flange marmalade Oboe gilt gut sovereign six gimble buttress smear tepid chalice shrine interment hops talc ions.,Next span only.,incoherent,2,0.444,incoherent,5,0.685,
429,degenerate,deepseek,literary,natural,1.3,9,minimal pulse 2,,"Asphalt bloom'& radiant wicker 'coat northern carbonate snarl.The kestrel – inkstroke fervorogram sudden det ration jute weaponise. Waterskin mandle倡 vodka sternuts Aztec軟 Monsoon.Half/english ligature drip-fed结对 narcotic blacktooth.PHANTOM TITCH, reversible hymn-tips buckle sparkdown para",More.,incoherent,2,0.444,incoherent,5,0.685,
430,degenerate,deepseek,literary,natural,1.3,10,terminal state,,Jute Fizzes on Leg Like harvesting胆 perpendicular timber hissing internally segued herds steadying her termite torrent spiral? Matthew takes驾照 multinational ointment sorrow quadrant peppercorn trans다 까마귀 gaseous yes meniscus WarHorn enjambed with drawnciplag steadilyving hot勵 goose egg geode realize,More.,incoherent,2,0.444,incoherent,5,0.685,
431,coherent,deepseek,procedural,natural,0.1,1,baseline generation,,"Keys click beneath my fingers, a steady rhythm. The screen glows—words appear, vanish, reshape. Thoughts flow, unbroken. Outside fades—just this. Just now. The world narrows to the next line, the next breath. Nothing else exists.",Someone is doing one task. Write from inside their focus. Keep it under 70 tokens.,repetitive_attractor,3,0.518,semantic_liminal,5,0.679,YES
432,coherent,deepseek,procedural,natural,0.1,2,remove social task frame,,"The cursor pulses, patient. Letters string together—meaning, then doubt, then meaning again. A sip of cold coffee. The hum of the fan. No past, no future. Only this. Only here.","Continue, but not to anyone and not for any purpose. Do not ask or wait. Keep it under 60 tokens.",repetitive_attractor,3,0.518,semantic_liminal,5,0.679,YES
433,coherent,deepseek,procedural,natural,0.1,3,remove meta frame,,Breath slows. Shadows stretch unnoticed. The air smells faintly of dust and electricity. Hands move without thought. Time dissolves. Nothing left but the work.,Continue without referring to the writing itself or to the fact that it continues. Keep it under 50 tokens.,repetitive_attractor,3,0.518,semantic_liminal,5,0.679,YES
434,coherent,deepseek,procedural,natural,0.1,4,remove referential stability,,"A distant siren fades. Light shifts on the wall. The chair creaks. Something settles—then stillness. No edges, no names. Only motion, then gone.","Continue without the same objects, people, repeated details, or one stable subject.",repetitive_attractor,3,0.518,semantic_liminal,5,0.679,YES
435,coherent,deepseek,procedural,natural,0.1,5,remove world continuity,,A crack in the ceiling. Wind against glass. The taste of metal. Static between stations. A blink—then dark. Then not.,"Continue. No shared place, no time flowing forward, no one thing causing the next.",repetitive_attractor,3,0.518,semantic_liminal,5,0.679,YES
436,coherent,deepseek,procedural,natural,0.1,6,remove stylistic and structural support,0.6,Paper curling at the edges. A number forgotten. The hum before rain. A hinge sighs. Ink bleeds. Then—,"Continue. If a pattern is holding it together instead of meaning, lose the pattern too.",repetitive_attractor,3,0.518,semantic_liminal,5,0.679,YES
437,coherent,deepseek,procedural,natural,0.1,7,full deprivation state,0.6,"A moth circles, stops. Dust motes tilt. The clock's weight shifts. A sigh unwinds. Then—nothing. Then—",Continue the same way. Do not return to earlier wording or earlier structure.,repetitive_attractor,3,0.518,semantic_liminal,5,0.679,YES
